"Classification","EdgeOfFlightLine","GpsTime","Intensity","NumberOfReturns","OriginId","PointSourceId","ReturnNumber","ScanAngleRank","ScanDirectionFlag","UserData","X","Y","Z"
1.000,0.000,56180.292,104.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.443,4652617.386,292.170
2.000,0.000,56180.292,55.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.351,4652617.550,283.430
2.000,0.000,56180.309,101.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.117,4652617.405,291.970
2.000,0.000,56180.309,91.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446161.379,4652617.663,291.980
2.000,0.000,56180.309,88.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446154.418,4652618.745,291.970
1.000,0.000,56180.319,15.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446128.411,4652621.988,297.190
1.000,0.000,56180.319,54.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446130.446,4652621.587,299.730
2.000,0.000,56180.319,103.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446155.498,4652617.996,291.980
2.000,0.000,56180.319,102.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446158.982,4652617.459,291.990
2.000,0.000,56180.320,71.000,1.000,17583.000,85.000,1.000,5.000,0.000,69.000,446184.398,4652613.835,283.240
2.000,0.000,56180.336,76.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446179.122,4652613.445,283.290
2.000,0.000,56180.336,0.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446170.371,4652614.786,283.450
2.000,0.000,56180.336,103.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446150.370,4652617.546,291.970
2.000,0.000,56180.336,92.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446146.879,4652618.084,291.970
2.000,0.000,56180.336,72.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.849,4652621.422,288.750
2.000,0.000,56180.336,117.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446122.676,4652621.839,290.820
2.000,0.000,56180.347,157.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446114.291,4652622.414,290.940
2.000,0.000,56180.347,148.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446117.686,4652621.899,290.770
1.000,0.000,56180.347,84.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.047,4652617.995,300.140
2.000,0.000,56180.347,96.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446143.582,4652617.887,291.960
2.000,0.000,56180.347,93.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446164.413,4652614.676,291.970
2.000,0.000,56180.347,145.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.899,4652613.848,286.930
1.000,0.000,56180.347,117.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446176.151,4652613.045,286.820
2.000,0.000,56180.364,0.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446174.859,4652612.307,283.140
1.000,0.000,56180.364,79.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.481,4652612.666,292.000
2.000,0.000,56180.364,83.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446167.012,4652613.196,291.960
2.000,0.000,56180.364,87.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.498,4652613.734,291.980
1.000,0.000,56180.364,33.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.337,4652617.037,294.880
1.000,0.000,56180.364,11.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.476,4652617.288,300.310
1.000,0.000,56180.364,139.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.577,4652621.397,292.020
1.000,0.000,56180.374,10.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446129.972,4652617.857,299.630
2.000,0.000,56180.375,91.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446154.986,4652614.266,291.980
2.000,0.000,56180.375,90.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446158.448,4652613.736,291.990
1.000,0.000,56180.375,93.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446168.908,4652612.115,292.010
2.000,0.000,56180.391,68.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446184.123,4652608.887,283.140
2.000,0.000,56180.391,29.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446177.087,4652609.963,283.290
2.000,0.000,56180.391,0.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446171.850,4652610.759,283.410
2.000,0.000,56180.391,88.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446146.672,4652614.314,291.960
2.000,0.000,56180.392,74.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.656,4652617.637,288.970
2.000,0.000,56180.392,89.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446122.447,4652618.069,290.710
2.000,0.000,56180.402,93.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446118.007,4652618.162,290.740
2.000,0.000,56180.402,93.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446150.998,4652613.036,291.960
2.000,0.000,56180.402,100.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446154.460,4652612.506,291.970
1.000,0.000,56180.402,255.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446174.957,4652609.520,287.330
2.000,0.000,56180.402,79.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.839,4652608.905,283.220
2.000,0.000,56180.419,216.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446171.339,4652609.118,287.050
1.000,0.000,56180.419,89.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.083,4652609.135,292.070
1.000,0.000,56180.419,98.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446168.352,4652609.407,291.990
2.000,0.000,56180.419,97.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446166.598,4652609.680,291.970
2.000,0.000,56180.419,69.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446163.166,4652610.188,292.360
2.000,0.000,56180.419,83.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.336,4652613.384,291.960
1.000,0.000,56180.419,15.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.198,4652613.377,297.240
1.000,0.000,56180.419,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.136,4652613.734,300.460
2.000,0.000,56180.419,77.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446114.701,4652617.669,290.730
1.000,0.000,56180.419,70.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446113.207,4652617.843,292.050
1.000,0.000,56180.430,10.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446131.280,4652613.920,300.190
2.000,0.000,56180.430,103.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446159.787,4652609.813,292.000
2.000,0.000,56180.430,71.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446163.278,4652609.275,291.970
2.000,0.000,56180.446,63.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446183.848,4652605.118,283.100
1.000,0.000,56180.446,19.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.660,4652606.833,291.750
2.000,0.000,56180.446,94.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446155.030,4652609.219,291.990
2.000,0.000,56180.446,97.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446153.336,4652609.477,291.970
2.000,0.000,56180.447,31.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.242,4652611.317,292.180
1.000,0.000,56180.447,16.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446128.077,4652613.158,297.000
2.000,0.000,56180.457,116.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446117.547,4652614.439,290.850
2.000,0.000,56180.457,101.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.599,4652613.689,290.080
2.000,0.000,56180.457,80.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446125.898,4652613.219,289.090
1.000,0.000,56180.457,4.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446134.259,4652611.496,301.680
2.000,0.000,56180.457,94.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446146.980,4652609.873,291.940
2.000,0.000,56180.457,101.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446150.479,4652609.335,291.940
2.000,0.000,56180.457,84.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446175.791,4652605.750,283.330
2.000,0.000,56180.457,72.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.283,4652605.219,283.220
2.000,0.000,56180.474,83.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446171.139,4652605.296,283.480
1.000,0.000,56180.474,77.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446170.208,4652605.140,292.050
2.000,0.000,56180.474,88.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.417,4652609.389,291.950
1.000,0.000,56180.474,13.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.605,4652609.240,299.790
1.000,0.000,56180.474,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446138.210,4652609.740,300.400
2.000,0.000,56180.474,83.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446114.819,4652613.659,290.750
1.000,0.000,56180.474,90.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446113.355,4652613.819,292.420
2.000,0.000,56180.485,99.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446163.352,4652605.325,291.910
1.000,0.000,56180.485,100.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446166.829,4652604.795,291.910
2.000,0.000,56180.501,70.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446183.917,4652601.435,283.120
2.000,0.000,56180.502,107.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446158.582,4652604.999,291.980
2.000,0.000,56180.502,97.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446155.121,4652605.529,291.990
1.000,0.000,56180.502,7.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446130.239,4652609.037,300.260
2.000,0.000,56180.502,16.000,2.000,17583.000,85.000,2.000,7.000,1.000,69.000,446125.458,4652610.163,288.900
1.000,0.000,56180.502,34.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446126.807,4652609.560,300.380
2.000,0.000,56180.512,140.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446122.786,4652609.909,289.160
2.000,0.000,56180.512,104.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446150.792,4652605.517,291.950
1.000,0.000,56180.512,98.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446159.491,4652604.177,291.960
2.000,0.000,56180.512,86.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446179.648,4652601.386,283.230
2.000,0.000,56180.529,85.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446175.738,4652600.726,283.310
1.000,0.000,56180.529,11.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446155.626,4652603.509,291.550
2.000,0.000,56180.529,67.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446152.231,4652604.009,292.050
2.000,0.000,56180.529,98.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446147.031,4652604.805,291.940
2.000,0.000,56180.529,98.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.845,4652605.600,291.980
1.000,0.000,56180.529,59.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446140.967,4652605.458,299.710
2.000,0.000,56180.529,141.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446117.679,4652609.325,290.900
2.000,0.000,56180.529,25.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446114.210,4652609.855,290.770
1.000,0.000,56180.540,18.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446130.240,4652606.258,300.020
1.000,0.000,56180.540,22.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.791,4652604.956,299.830
2.000,0.000,56180.540,112.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446143.087,4652604.568,291.950
2.000,0.000,56180.540,89.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446146.571,4652604.023,292.130
1.000,0.000,56180.540,25.000,2.000,17583.000,85.000,1.000,7.000,0.000,69.000,446160.441,4652601.895,292.100
1.000,0.000,56180.540,18.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.597,4652600.454,288.930
2.000,0.000,56180.540,88.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.809,4652600.460,283.480
1.000,0.000,56180.557,39.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446169.987,4652599.540,292.000
1.000,0.000,56180.557,4.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446166.436,4652600.086,291.600
1.000,0.000,56180.557,6.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446162.960,4652600.623,291.540
2.000,0.000,56180.557,79.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446159.186,4652601.297,288.560
1.000,0.000,56180.557,20.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446127.618,4652605.737,299.440
2.000,0.000,56180.567,32.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446121.962,4652606.158,290.440
1.000,0.000,56180.567,6.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446135.278,4652603.716,301.660
2.000,0.000,56180.567,92.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446151.180,4652601.735,288.600
2.000,0.000,56180.567,94.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446154.649,4652601.205,288.570
1.000,0.000,56180.567,20.000,2.000,17583.000,85.000,1.000,6.000,0.000,69.000,446170.450,4652598.758,289.270
2.000,0.000,56180.568,119.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446180.421,4652597.438,283.280
2.000,0.000,56180.568,74.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446183.957,4652596.900,283.170
2.000,0.000,56180.584,100.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446174.877,4652597.006,283.550
2.000,0.000,56180.584,83.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446147.537,4652601.000,288.590
2.000,0.000,56180.584,105.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.337,4652601.787,288.650
1.000,0.000,56180.584,49.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.021,4652601.857,292.260
1.000,0.000,56180.584,9.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446135.179,4652602.420,301.630
1.000,0.000,56180.584,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446127.848,4652603.683,297.220
2.000,0.000,56180.584,78.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446125.139,4652604.385,288.990
2.000,0.000,56180.584,94.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446115.080,4652605.870,290.780
1.000,0.000,56180.584,145.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446113.579,4652606.037,292.210
2.000,0.000,56180.595,136.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446118.016,4652604.729,290.870
1.000,0.000,56180.595,20.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.049,4652601.324,300.640
1.000,0.000,56180.595,10.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446163.057,4652597.814,291.590
1.000,0.000,56180.595,13.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446166.549,4652597.276,291.740
2.000,0.000,56180.595,115.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446171.008,4652596.880,283.700
1.000,0.000,56180.612,17.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446166.777,4652596.008,299.920
1.000,0.000,56180.612,43.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446163.397,4652596.500,300.630
2.000,0.000,56180.612,75.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446158.697,4652597.625,288.530
1.000,0.000,56180.612,18.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446140.680,4652600.059,297.620
1.000,0.000,56180.612,12.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446130.576,4652601.484,299.570
1.000,0.000,56180.612,5.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446128.586,4652601.877,297.170
2.000,0.000,56180.622,140.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446122.578,4652602.123,290.910
2.000,0.000,56180.622,87.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446125.780,4652601.706,288.970
2.000,0.000,56180.622,76.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446155.162,4652597.230,288.530
2.000,0.000,56180.623,79.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446184.410,4652592.940,283.040
2.000,0.000,56180.639,135.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446179.572,4652592.435,283.940
2.000,0.000,56180.639,87.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446176.088,4652592.944,284.530
2.000,0.000,56180.639,123.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446172.567,4652593.496,284.180
1.000,0.000,56180.639,15.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446159.942,4652594.970,297.080
2.000,0.000,56180.639,85.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446150.398,4652596.717,288.540
2.000,0.000,56180.639,73.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446146.906,4652597.248,288.540
2.000,0.000,56180.640,101.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446117.948,4652601.573,290.880
2.000,0.000,56180.650,95.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446113.887,4652601.559,290.710
1.000,0.000,56180.650,75.000,2.000,17583.000,85.000,1.000,8.000,0.000,69.000,446118.349,4652600.577,299.310
1.000,0.000,56180.650,6.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446134.068,4652598.086,301.630
1.000,0.000,56180.650,27.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.986,4652597.404,299.590
1.000,0.000,56180.650,12.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446140.680,4652597.154,299.440
2.000,0.000,56180.650,86.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446142.971,4652597.189,288.570
1.000,0.000,56180.650,11.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446154.239,4652595.177,296.950
1.000,0.000,56180.650,10.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446163.242,4652593.708,299.660
1.000,0.000,56180.650,13.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446166.770,4652593.148,300.240
2.000,0.000,56180.650,64.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446169.158,4652593.159,289.330
2.000,0.000,56180.650,67.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446170.718,4652592.984,287.370
1.000,0.000,56180.667,38.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446180.567,4652590.190,289.920
1.000,0.000,56180.667,7.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446175.099,4652591.099,287.790
1.000,0.000,56180.667,35.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446158.909,4652593.133,299.680
1.000,0.000,56180.667,13.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446144.802,4652595.367,296.930
1.000,0.000,56180.667,19.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446141.325,4652595.897,296.930
1.000,0.000,56180.667,42.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446129.661,4652597.579,299.700
1.000,0.000,56180.667,23.000,2.000,17583.000,85.000,1.000,8.000,1.000,69.000,446115.836,4652599.714,298.260
2.000,0.000,56180.677,8.000,2.000,17583.000,85.000,2.000,8.000,0.000,69.000,446116.627,4652599.063,290.510
1.000,0.000,56180.677,79.000,2.000,17583.000,85.000,1.000,8.000,0.000,69.000,446121.067,4652598.096,299.010
2.000,0.000,56180.677,94.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446126.738,4652597.579,288.870
1.000,0.000,56180.678,21.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446141.482,4652595.036,297.380
1.000,0.000,56180.678,15.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446146.971,4652594.098,300.290
1.000,0.000,56180.678,31.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446150.322,4652593.606,299.530
1.000,0.000,56180.678,22.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446155.530,4652592.803,299.570
2.000,0.000,56180.678,9.000,2.000,17583.000,85.000,2.000,6.000,0.000,69.000,446180.109,4652589.616,283.650
2.000,0.000,56180.678,134.000,1.000,17583.000,85.000,1.000,6.000,0.000,69.000,446183.570,4652589.100,283.160
1.000,0.000,56180.694,17.000,2.000,17583.000,85.000,1.000,6.000,1.000,69.000,446182.996,4652587.919,288.350
1.000,0.000,56180.694,50.000,1.000,17583.000,85.000,1.000,6.000,1.000,69.000,446179.971,4652588.209,293.250
2.000,0.000,56180.694,26.000,2.000,17583.000,85.000,2.000,6.000,1.000,69.000,446175.702,4652589.138,285.080
1.000,0.000,56180.694,7.000,2.000,17583.000,85.000,1.000,7.000,1.000,69.000,446172.610,4652589.450,289.610
2.000,0.000,56180.694,35.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446169.126,4652589.973,289.560
1.000,0.000,56180.694,27.000,1.000,17583.000,85.000,1.000,7.000,1.000,69.000,446142.431,4652593.688,299.480
2.000,0.000,56180.695,125.000,1.000,17583.000,85.000,1.000,8.000,1.000,69.000,446122.561,4652596.995,290.920
1.000,0.000,56180.695,21.000,3.000,17583.000,85.000,1.000,8.000,1.000,69.000,446117.269,4652597.369,303.330
1.000,0.000,56180.705,80.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446114.486,4652597.198,301.760
1.000,0.000,56180.705,12.000,2.000,17583.000,85.000,2.000,8.000,0.000,69.000,446117.621,4652596.803,299.230
1.000,0.000,56180.705,12.000,1.000,17583.000,85.000,1.000,8.000,0.000,69.000,446135.012,4652594.063,301.690
1.000,0.000,56180.705,20.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446138.296,4652593.616,300.150
1.000,0.000,56180.705,6.000,1.000,17583.000,85.000,1.000,7.000,0.000,69.000,446162.640,4652589.859,301.480
